Time,Close,fng_value,pred_close,Rsi,sma_20,upper_bb,lower_bb,Weighted_Average
2019-06-22,10729.5,75,310.79,85.20750463080216,259.78249999999997,297.5100049044636,222.05499509553636,4258.954038817754
2019-06-23,10906.07,71,308.52,91.61448891190973,262.713,305.91900109390883,219.50699890609118,4328.403268377839
2019-06-24,11056.59,74,311.64,91.15618204993626,266.2255,313.37482805237005,219.07617194762997,4388.112244773071
2019-06-25,11820.86,73,318.26,94.71889074209572,269.857,321.3181547316646,218.39584526833545,4683.935453134008
2019-06-26,13093.8,74,339.39,95.72066183267108,274.3885,333.43041990709924,215.34658009290078,5175.77320475636
2019-06-27,11329.99,74,298.35,71.8996211934588,276.86749999999995,335.54268362719233,218.1923163728076,4496.696509322573
2019-06-28,12400.63,76,311.05,74.21926961786474,280.2575,338.5880581645676,221.9269418354324,4910.378020739836
2019-06-29,11903.13,72,317.62,69.14426982864114,284.5895,340.3219746964461,228.85702530355388,4720.333174602202
2019-06-30,10854.1,72,292.7,60.57596755939895,286.899,339.74051593507056,234.0574840649294,4317.266920581493
2019-07-01,10624.93,74,295.07,57.4025868426313,289.438,338.396372263969,240.47962773603098,4230.206198987894
2019-07-02,10842.85,65,291.48,59.961743466299865,290.9545,338.0676759311163,243.8413240688837,4314.226057189715
2019-07-03,11940.0,54,301.14,63.74764045381128,293.278,337.34147173173216,249.21452826826788,4736.724280034909
2019-07-04,11145.67,60,282.73,57.90847718048257,294.291,336.25377643717485,252.32822356282517,4431.692652090806
2019-07-05,10970.73,65,287.47,54.12512476560345,295.2735,335.51137285107745,255.0356271489226,4364.95508652043
2019-07-06,11256.49,66,288.29,52.760685417332404,296.3015,334.5792925310898,258.0237074689102,4475.309206570564
2019-07-07,11406.24,70,304.72,52.62756980918769,297.8795,334.7153809486577,261.0436190513423,4533.9311207545525
2019-07-08,12238.6,73,311.97,55.794410940853396,300.245,334.05027925137847,266.43972074862154,4855.635723918527
2019-07-09,12543.41,75,307.46,53.70914702195354,302.211,332.55050830536067,271.87149169463936,4973.7711651555355
2019-07-10,12108.37,71,289.23,44.465250763574446,303.11150000000004,330.50398323710834,275.7190167628917,4805.844942366429
2019-07-11,11342.89,72,268.63,50.081605489961895,301.82550000000003,333.09104415933734,270.5599558406627,4511.344969653073
2019-07-12,11757.22,71,274.62,45.56120189249638,300.017,333.2233761157005,266.8106238842995,4669.443323222499
2019-07-13,11355.76,71,268.79,46.17305667458572,298.03049999999996,333.7532690769744,262.30773092302553,4514.165850513429
2019-07-14,10174.18,76,225.85,45.33283544387211,293.74100000000004,341.24360265446415,246.23839734553593,4058.0522181110673
2019-07-15,10838.72,78,228.2,51.38474891345886,289.238,343.54175216269965,234.93424783730035,4312.185596070266
2019-07-16,9439.59,74,198.88,42.117101428433386,282.2125,344.9054949499146,219.51950505008534,3769.7955462637256
2019-07-17,9667.92,70,210.81,35.855793940118325,277.8355,347.60835054111044,208.0626494588896,3854.8052918415483
2019-07-18,10627.16,73,225.73,46.83710007014975,273.5695,345.20012516902824,201.93887483097177,4222.850315390012
2019-07-19,10504.29,68,220.73,47.13653575094418,268.725,340.91506827739744,196.5349317226026,4172.995118134688
2019-07-20,10740.23,81,228.2,46.81118635776283,265.5,338.93259107221746,192.06740892778254,4263.227783565982
2019-07-21,10589.45,81,225.38,44.955526816693414,262.0155,336.1505623701912,187.88043762980874,4203.484502062824
2019-07-22,10340.31,76,217.51,37.36607624186872,258.317,333.6339306750903,183.0000693249097,4104.986005864758
2019-07-23,9864.91,77,212.48,32.569247949438115,253.88400000000001,329.02489457742246,178.74310542257757,3919.8017883038037
2019-07-24,9763.28,77,216.31,34.04668122478689,250.56300000000002,326.2053226284873,174.92067737151274,3879.2942062480606
2019-07-25,9879.87,84,219.14,39.08350445309329,247.1465,321.93770896131656,172.35529103868345,3923.4855772656224
2019-07-26,9824.0,78,218.81,34.75979503350413,243.67249999999999,316.85430615858127,170.4906938414187,3899.5995996179618
2019-07-27,9476.52,78,207.3,35.05816948980045,238.80149999999998,307.7188696767258,169.88413032327418,3763.7282438069083
2019-07-28,9541.54,38,211.62,43.883943417969206,233.78399999999996,294.38157973281005,173.18642026718987,3784.02214949369
2019-07-29,9507.64,55,210.89,35.34478962063893,228.95549999999997,279.36855322820736,178.54244677179258,3769.4059838169724
2019-07-30,9574.21,56,209.58,52.097695059773855,224.973,267.2682012208997,182.67779877910036,3794.537361158444
2019-07-31,10080.53,55,218.42,55.91682799168281,222.4625,259.4778742596175,185.4471257403825,3988.3339867685913
2019-08-01,10374.99,79,216.84,45.532021956292944,219.57350000000002,247.30315904094255,191.8438409590575,4101.301770919714
2019-08-02,10523.75,76,217.61,50.341660053513856,217.0145,232.2533581904282,201.7756418095718,4157.475281542578
2019-08-03,10816.86,94,222.14,51.31891925384593,216.829,231.70090767505465,201.95709232494536,4271.584070711835
2019-08-04,10929.23,94,221.79,55.926491826611105,216.5085,230.60465292798125,202.41234707201875,4315.009807063585
2019-08-05,11828.8,91,233.54,71.1610582732688,218.2415,231.72110998188631,204.7618900181137,4662.73923525179
2019-08-06,11481.69,91,226.28,73.8550384211334,219.01500000000001,232.4744807126145,205.55551928738552,4529.799618340088
2019-08-07,11975.03,93,226.1,79.25231518832312,219.0335,232.53280099557125,205.53419900442876,4720.123331937563
2019-08-08,11999.77,91,221.39,78.73567892599398,219.0665,232.58647395670877,205.5465260432912,4729.460359917384
2019-08-09,11879.99,95,210.53,77.39471769712699,218.18300000000005,231.49773754116416,204.86826245883594,4683.187901361318
2019-08-10,11309.31,95,206.48,73.04972923211584,217.238,231.07459160953422,203.40140839046578,4462.925209940931
2019-08-11,11549.97,93,216.42,74.18996620392784,217.1835,231.02416666330865,203.34283333669137,4555.395458938763
2019-08-12,11396.08,95,211.41,72.10583982619119,217.12999999999997,231.0552319266552,203.20476807334472,4496.175833832784
2019-08-13,10892.71,92,209.3,64.00228539386937,216.7795,231.13778676924866,202.42121323075136,4301.556098876452
2019-08-14,10050.37,92,187.1,49.701041596453734,215.17749999999995,234.66155326361945,195.69344673638045,3975.73969550742
2019-08-15,10293.93,93,188.03,49.18830908741349,213.63849999999996,236.48653736821967,190.79046263178026,4068.743793006724
2019-08-16,10331.54,92,184.88,48.031494450168275,212.5175,238.64027802186374,186.3947219781363,4082.5258841884747
2019-08-17,10216.02,95,185.59,43.61425346580111,211.21599999999998,239.98661541885343,182.44538458114653,4037.3854041127543
2019-08-18,10306.78,83,194.33,43.354053979025956,210.388,240.13473275293111,180.6412672470689,4070.967850306079
2019-08-19,10915.54,86,202.28,39.60342613589794,210.023,239.98980907798511,180.05619092201488,4304.880109702762
2019-08-20,10760.51,84,196.6,41.414605575185,208.93199999999996,239.19890921922538,178.66509078077453,4244.735123505784
2019-08-21,10142.57,81,187.45,28.813727847867103,207.4625,238.94234743828133,175.98265256171868,4005.187594449836
2019-08-22,10099.88,80,190.35,28.124920842170223,206.09949999999998,238.08590926855283,174.11309073144713,3988.0093785263207
2019-08-23,10389.55,78,194.02,33.48535616778357,204.69350000000003,236.17933392408983,173.20766607591023,4099.030488935983
2019-08-24,10134.35,76,190.6,36.00238265427688,203.134,234.14043355992254,172.12756644007743,4000.1966448195594
2019-08-25,10142.69,77,186.54,32.2522877003945,200.784,229.09442538118756,172.47357461881242,4002.1081759769536
2019-08-26,10372.25,78,188.67,37.329934287871104,198.9035,224.99245009084765,172.81454990915236,4090.000071868298
2019-08-27,10185.05,76,187.24,40.499116584053404,196.9605,220.1480233919724,173.7729766080276,4017.1932397372348
2019-08-28,9721.0,77,173.03,45.07799120712276,194.5425,217.08053697146124,172.00446302853874,3838.02561470824
2019-08-29,9498.44,55,169.01,38.03734860401397,192.4665,216.40914046909236,168.52385953090763,3749.2335652772317
2019-08-30,9584.54,78,168.5,38.928018782348865,190.5675,215.8191954094824,165.3158045905176,3783.3102322140276
2019-08-31,9587.47,71,171.57,40.36199816608857,188.325,211.81432882016207,164.8356711798379,3782.9739998589293
2019-09-01,9724.98,74,170.74,41.20494385555426,186.29149999999998,208.36514828073734,164.21785171926263,3835.219534142734
2019-09-02,10340.0,70,178.05,41.316011829319805,184.72899999999998,204.21784366423694,165.24015633576303,4070.7453855253316
2019-09-03,10615.28,74,178.75,47.88544138844805,184.3115,203.9437079890919,164.67929201090809,4177.242649337573
2019-09-04,10567.02,40,174.72,57.40913359656749,183.646,203.64638883834158,163.6456111616584,4156.491164122813
2019-09-05,10564.49,75,173.75,58.225486065129736,183.0895,203.5591853908566,162.61981460914336,4158.016345081933
2019-09-06,10298.73,78,169.08,48.37838802985395,182.264,203.6214721547929,160.9065278452071,4054.89326061768
2019-09-07,10455.88,80,177.62,55.94930150800256,181.4285,202.09471883783488,160.76228116216515,4115.686177039077
2019-09-08,10381.18,79,181.19,54.30703493810973,180.374,198.56435186722018,162.1836481327798,4086.2654642260086
2019-09-09,10303.12,79,180.54,48.67926835325991,179.571,196.08619606463338,163.0558039353666,4055.4388667964054
2019-09-10,10098.15,84,179.81,48.350968545057086,179.18900000000002,195.2849660196558,163.09303398034425,3976.7873052726964
2019-09-11,10158.33,88,178.28,59.80116628791444,178.5855,193.800483577507,163.37051642249298,4000.8433974067625
2019-09-12,10415.01,83,180.72,70.23217210491228,177.9205,191.35331523969597,164.48768476030403,4099.677320931148
2019-09-13,10342.06,78,180.95,66.81897707794914,177.438,189.584860283114,165.29113971688597,4070.749767467534
2019-09-14,10335.02,84,188.13,66.56737984743518,177.51749999999998,189.93302996094718,165.1019700390528,4068.5209522959576
2019-09-15,10302.01,90,189.03,63.40938561714825,177.5355,190.01996187954066,165.05103812045937,4056.0517219705503
2019-09-16,10251.31,94,197.22,47.20620940356712,178.0345,192.75051844752917,163.31848155247084,4035.843323800274
2019-09-17,10187.82,93,207.84,34.461424375490715,179.775,199.41063731158806,160.13936268841195,4011.1701095673457
2019-09-18,10156.99,93,210.21,34.90372224881262,181.835,205.03633253887796,158.63366746112206,4000.2972094037546
2019-09-19,10244.29,91,220.24,38.90367474806287,184.422,212.40772613617642,156.43627386382357,4035.2219749806204
2019-09-20,10168.59,95,218.03,44.80586864203841,186.745,217.7852160193347,155.7047839806653,4007.940451434003
2019-09-21,9986.39,93,215.05,31.629115439697664,188.9605,221.480762493286,156.440237506714,3937.718624264592
2019-09-22,10028.87,94,211.2,35.857705986721236,190.618,224.15997910240102,157.07602089759897,3955.224285075902
2019-09-23,9702.25,93,201.29,29.892581066158083,191.745,225.122254467528,158.36774553247201,3829.5855831589356
2019-09-24,8493.14,94,165.81,17.877828434649377,191.29950000000002,225.85075710258695,156.7482428974131,3363.49037141805
2019-09-25,8430.05,94,169.96,15.450983527906677,191.11,226.10524960244584,156.1147503975542,3338.9508448867628
2019-09-26,8063.73,95,165.92,4.970813990899565,190.952,226.39175323664554,155.51224676335445,3197.2563703069923
2019-09-27,8177.91,91,173.79,9.198852217324667,190.7605,226.54331003058388,154.97768996941613,3241.1009117090257
2019-09-28,8198.81,91,173.49,9.934994542242363,190.3755,226.7526365297752,153.99836347022477,3249.01830727248
2019-09-29,8043.82,92,169.24,9.500306681349178,189.8105,227.16863613913463,152.45236386086535,3189.1894851293346
2019-09-30,8289.34,91,180.85,17.111169968451783,189.8625,227.16487913959818,152.56012086040184,3284.152782305265
2019-10-01,8292.44,93,175.66,17.570850756585553,189.7315,227.22306832929397,152.23993167070606,3285.473834673584
2019-10-02,8359.94,94,180.24,19.634269569889998,189.7075,227.22396368421556,152.19103631578446,3311.6599438130693
2019-10-03,8223.96,86,174.69,16.413925637283135,189.39450000000002,227.32081663745976,151.4681833625403,3258.3523788951748
2019-10-04,8137.13,93,175.55,16.35340961037761,188.7655,227.1940652936323,150.3369347063677,3225.199723816183
2019-10-05,8126.19,88,176.25,17.33694812400797,188.1265,226.95943733553912,149.29356266446086,3220.3881498556925
2019-10-06,7854.25,92,170.1,14.663538098549907,186.7705,226.15650899064502,147.38449100935497,3115.2720413921957
2019-10-07,8190.09,92,179.85,25.501581212089803,185.371,223.5761844924993,147.16581550750072,3244.629044708622
2019-10-08,8168.39,93,180.6,41.448681556537466,183.8905,220.29530157747578,147.48569842252422,3236.9032062735805
2019-10-09,8560.74,95,192.62,52.932780991791184,182.5095,214.9926787885849,150.0263212114151,3388.2069062301375
2019-10-10,8558.03,92,191.14,63.25570668497386,181.165,209.40689236243156,152.92310763756842,3387.107362052691
2019-10-11,8258.5,92,180.72,51.96577277140055,179.44850000000002,202.7619190181628,156.13508098183723,3270.2428286747227
2019-10-12,8300.09,91,179.68,52.445762417170585,177.8725,195.7840897499096,159.9609102500904,3285.4715971090127
2019-10-13,8275.01,95,180.99,55.95663219297027,176.85750000000002,191.10829111379672,162.6067088862033,3275.9347409379207
2019-10-14,8348.2,91,186.72,51.66432917863688,177.903,191.80501969426,164.00098030573997,3303.929409936818
2019-10-15,8159.29,90,180.49,46.59304330916179,178.42950000000002,191.8543120245828,165.00468797541723,3231.0476956391653
2019-10-16,7991.74,89,174.47,41.037611847293746,178.857,191.09676625166438,166.61723374833562,3166.2984316805605
2019-10-17,8070.58,94,177.16,46.15973960941414,179.0255,191.0626695834026,166.9883304165974,3197.477903046878
2019-10-18,7947.01,86,172.74,45.32585286221444,178.988,191.10220670994067,166.87379329005933,3149.254142527863
2019-10-19,7948.01,95,171.79,45.59788516651845,179.1155,190.8453009585398,167.38569904146019,3150.4108373205017
2019-10-20,8223.35,94,175.22,59.10368981846882,178.834,190.65837874191385,167.00962125808616,3257.1428992168053
2019-10-21,8197.27,95,173.98,50.209032047698905,178.75,190.69259603271607,166.80740396728393,3246.466079388285
2019-10-22,8020.0,93,171.2,46.03872910448956,178.298,190.67937752733232,165.91662247266768,3177.6020560849606
2019-10-23,7466.62,92,162.35,23.104757035259905,177.68099999999998,191.91125080226564,163.45074919773432,2962.637750541174
2019-10-24,7412.41,92,160.38,22.534211762900753,176.92249999999999,193.11315471192088,160.73184528807909,2941.393785520224
2019-10-25,8655.02,92,181.5,56.54621576823768,177.185,193.49950952536662,160.87049047463339,3422.058170443711
2019-10-26,9230.0,95,179.49,63.0531638035828,177.6545,193.647804487244,161.66119551275602,3644.1523202925837
2019-10-27,9529.93,88,183.75,66.35347654071298,177.84949999999998,194.0492848913793,161.64971510862065,3759.3154212723625
2019-10-28,9205.14,89,181.72,60.47998512887491,177.9055,194.15299175785907,161.6580082421409,3634.0471527022214
2019-10-29,9407.62,87,190.46,65.21600280836562,177.79749999999999,193.6572496164152,161.93775038358476,3712.084692523721
2019-10-30,9154.72,86,183.13,63.88672630618667,177.397,192.20795341472916,162.58604658527082,3614.4514404850916
2019-10-31,9140.85,93,182.18,62.98112026702826,177.46999999999997,192.36407370666578,162.57592629333416,3609.6193169436183
2019-11-01,9231.61,94,182.85,65.70569248826291,177.6285,192.68814740625245,162.56885259374755,3644.8866686529436
2019-11-02,9289.52,88,182.91,66.17637483088185,177.72449999999998,192.89841733762466,162.5505826623753,3666.7787211408368
2019-11-03,9194.71,90,181.54,62.24615353582214,177.4655,192.1622543499134,162.76874565008657,3630.0453195027553
2019-11-04,9393.35,94,185.71,64.45050670043057,177.7265,192.82920840125297,162.623791598747,3707.0430389769563
2019-11-05,9308.66,91,188.68,65.92526866306139,178.43699999999998,194.2164951557097,162.65750484429026,3674.6805591279285
2019-11-06,9339.05,86,191.16,76.57459473115009,179.137,195.890056092,162.383943908,3687.1266611331657
2019-11-07,9216.2,94,186.68,75.111161846637,179.834,196.62633709951666,163.04166290048335,3640.7011662958953
2019-11-08,8773.73,91,183.74,52.126299046738794,180.4315,196.86527814780192,163.99772185219808,3468.797330695902
2019-11-09,8809.41,86,184.89,40.66256099672762,180.91500000000002,197.27201105113528,164.55798894886476,3481.4771200766722
2019-11-10,9039.47,90,188.96,38.762773220913715,181.66400000000002,198.05577508773717,165.27222491226286,3570.468982555455
2019-11-11,8733.27,86,184.98,39.095812285380234,182.353,198.03594427246608,166.67005572753393,3452.735677868106
2019-11-12,8821.94,90,187.09,35.71442509390702,183.58999999999997,196.2391172981239,170.94088270187606,3487.458032699532
2019-11-13,8777.12,89,188.11,39.74926974405754,184.97650000000002,191.51834031733327,178.43465968266676,3471.0929438264666
2019-11-14,8646.68,87,184.92,37.383258697195146,185.14749999999998,191.48222925526312,178.81277074473684,3420.666789130554
2019-11-15,8471.73,86,180.0,31.399014971261824,185.173,191.41527050465425,178.93072949534576,3352.852847305481
2019-11-16,8491.02,90,182.37,30.076947643665566,185.10399999999998,191.44226939692632,178.76573060307365,3360.4462267418207
2019-11-17,8502.4,90,183.82,31.976069105923905,185.209,191.37856161546026,179.03943838453975,3365.017697623533
2019-11-18,8187.17,82,178.2,20.394969368520243,184.596,191.00059177388525,178.19140822611476,3241.986228412963
2019-11-19,8133.64,88,175.94,20.71177889888132,184.2365,191.70618124456337,176.76681875543665,3221.7177522229913
2019-11-20,8098.01,90,174.72,19.146778042959433,183.86350000000002,192.43006480931678,175.29693519068326,3207.8752136956123
2019-11-21,7627.74,72,161.01,16.326496001899407,182.7715,196.11702678854618,169.42597321145382,3024.8965766155306
2019-11-22,7268.23,74,149.56,16.92168425863266,181.10399999999998,201.0690382840819,161.13896171591807,2886.05351417374
2019-11-23,7311.57,71,151.84,17.20039241105057,179.619,203.48463342859384,155.75336657140616,2901.8280301854656
2019-11-24,6903.28,71,139.96,6.608844021043662,177.3315,206.84165188390557,147.82134811609444,2742.9229110785413
2019-11-25,7109.57,72,145.69,15.62346504971122,175.18200000000002,207.35430623411543,143.0096937658846,2822.0434973115166
2019-11-26,7156.14,73,147.47,14.092018244996876,172.9975,206.50708943662508,139.48791056337492,2838.905924480385
2019-11-27,7508.52,74,152.62,25.855506071333426,171.2945,205.33400427928697,137.25499572071303,2974.632500467026
2019-11-28,7419.49,67,150.72,26.26958374747167,169.6435,204.33817077233402,134.94882922766595,2939.12158336519
2019-11-29,7739.68,70,154.57,36.59705668032503,168.1275,202.66644940956425,133.58855059043574,3062.597081283102
2019-11-30,7541.89,61,151.37,33.68872940747845,166.248,200.09791866585294,132.39808133414704,2984.740517646729
2019-12-01,7390.89,75,150.73,31.772847280300446,164.5355,197.85657945115412,131.2144205488459,2926.8027574831003
2019-12-02,7294.28,76,148.65,34.22695491497759,162.6135,194.87447546410192,130.35252453589806,2889.0236888396134
2019-12-03,7292.71,73,147.17,34.86703113584096,160.5665,191.1684815491986,129.9645184508014,2887.2935408566036
2019-12-04,7194.32,74,145.38,34.0968524195507,158.5895,187.6362945328263,129.54270546717368,2848.5564501861186
2019-12-05,7389.0,73,148.1,45.34735972311003,156.9945,184.55645659926188,129.4325434007381,2923.4857199787007
2019-12-06,7527.47,61,148.45,55.52844834939863,155.29850000000002,180.3456389478785,130.25136105212152,2975.820726796107
2019-12-07,7488.21,56,147.14,53.77352041426692,153.4645,174.81752318052446,132.1114768194755,2959.354655416482
2019-12-08,7510.11,55,150.44,65.52685849969038,152.0765,169.99174992850078,134.16125007149924,2967.964296807668
2019-12-09,7338.64,55,147.38,55.96750915693662,150.64849999999998,164.68865785638553,136.60834214361444,2900.6198853197648
2019-12-10,7224.13,56,145.56,51.71065542835576,149.19050000000001,157.65453033278646,140.72646966721356,2855.654127340643
2019-12-11,7210.0,52,143.39,40.94845360824742,148.3095,155.09510543012019,141.52389456987984,2848.6773425852493
2019-12-12,7198.08,56,144.87,42.95720438453074,148.075,155.00134482481369,141.1486551751863,2844.44670802958
2019-12-13,7258.48,53,144.8,31.66298300434416,147.723,154.55866529319894,140.88733470680108,2866.415460231103
2019-12-14,7064.05,56,141.79,31.74427311765514,147.8145,154.2499101820452,141.37908981795482,2791.9139440859735
2019-12-15,7118.59,52,142.46,38.76909624839145,147.653,154.46405015479775,140.84194984520224,2813.049007403722
2019-12-16,6891.72,55,132.73,35.00752305331686,146.916,156.4543268973465,137.3776731026535,2725.392578696409
2019-12-17,6623.82,53,121.88,29.21242859895453,145.379,159.73662610493335,131.02137389506663,2621.045109892227
2019-12-18,7277.83,48,132.78,51.92909184149615,144.482,159.65322012234486,129.31077987765514,2873.5362378339614
2019-12-19,7150.3,46,128.1,44.309458647620325,143.1585,159.21666568801675,127.10033431198326,2823.1354198959716
2019-12-20,7187.83,43,128.19,41.49368863955118,141.99949999999998,158.88685992580832,125.11214007419164,2836.587745279966
2019-12-21,7132.75,47,126.99,41.16746677798649,140.81249999999997,158.43726114061678,123.18773885938316,2815.137882059845
2019-12-22,7501.44,42,132.09,49.81623647207939,139.9845,157.61489776249522,122.35410223750479,2956.8402489593905
2019-12-23,7317.09,42,127.8,49.54572092297703,139.01600000000002,157.1065190638809,120.92548093611914,2885.468593917152
2019-12-24,7255.77,40,127.75,50.682278863156085,138.1345,156.632858931498,119.63614106850201,2861.410713758705
2019-12-25,7204.63,41,125.09,49.886021624053896,136.98399999999998,155.73316913248505,118.23483086751493,2841.2261555095424
2019-12-26,7202.0,45,125.58,50.08353150757324,135.8405,154.4342402879402,117.24675971205977,2840.00973319289
2019-12-27,7254.74,49,126.29,49.920043099762275,134.798,153.05926945493923,116.53673054506078,2860.108311007673
2019-12-28,7316.14,45,128.11,55.71443467695503,133.68149999999997,150.59693707917646,116.76606292082349,2883.346418052073
2019-12-29,7388.24,43,134.36,56.064211146544075,133.03050000000002,148.68104224722615,117.37995775277389,2910.649785472811
2019-12-30,7246.0,47,131.59,58.28275649238308,132.33200000000002,146.83275221281548,117.83124778718458,2856.098058191722
2019-12-31,7195.23,45,129.16,64.86862031818396,131.6205,145.204148800579,118.036851199421,2836.5955092552445
2020-01-01,7200.85,46,130.77,46.97676610584855,130.9155,142.98270039047114,118.84829960952888,2837.13228970045
2020-01-02,6965.71,39,127.19,43.31558935361216,130.035,140.26680490331862,119.80319509668138,2745.4673530272007
2020-01-03,7344.96,43,134.35,54.56118248793884,129.66299999999998,138.54761970874657,120.7783802912534,2892.3337832683033
2020-01-04,7354.11,39,134.2,56.60169157908549,129.25,136.18364034412508,122.3163596558749,2895.511668583006
2020-01-05,7358.75,48,135.37,44.56414906018333,129.382,136.68525839324622,122.07874160675378,2897.123549927707
2020-01-06,7758.0,52,144.15,64.43344528902243,130.49550000000002,139.56098915860795,121.43001084139208,3053.0312650222327
2020-01-07,8145.28,48,142.8,73.99735613888362,130.9965,141.57484386603105,120.41815613396896,3202.6443350876066
2020-01-08,8055.98,49,140.72,72.5045069811949,131.6275,142.95724636221868,120.29775363778131,3168.551500537014
2020-01-09,7817.76,48,137.74,64.47416670584364,132.105,143.62807616095438,120.5819238390456,3076.4541666696805
2020-01-10,8197.02,43,144.84,69.20183239458434,132.9975,145.56979179796832,120.4252082020317,3222.7143717226604
2020-01-11,8020.01,47,142.38,63.698072963494894,133.512,146.7523730270475,120.2716269729525,3154.7553902279615
2020-01-12,8184.98,39,146.54,64.96450170917696,134.449,148.60789513979034,120.2901048602097,3218.1198847468595
2020-01-13,8110.34,38,143.58,66.65715937560225,135.2405,149.59116178560564,120.88983821439436,3189.830781490431
2020-01-14,8810.01,41,165.64,74.89332182277857,137.268,156.2810366355797,118.25496336442029,3460.7347170632906
2020-01-15,8821.41,41,166.4,74.93798435297522,139.309,161.5320528956,117.0859471044,3466.0647680271522
2020-01-16,8720.01,38,164.21,78.15493156664871,141.20499999999998,165.15461157800848,117.25538842199148,3427.956533197435
2020-01-17,8913.28,38,169.85,76.7680732967851,143.292,169.59576847126877,116.98823152873123,3503.147697945907
2020-01-18,8915.96,41,174.14,76.71664973195257,145.281,174.58580535411807,115.97619464588195,3505.323280748612
2020-01-19,8701.7,41,166.79,71.43500148438528,147.041,177.10201437516375,116.97998562483626,3423.321615498799
2020-01-20,8642.35,41,166.87,65.83318711932141,148.9265,178.9957661944772,118.8572338055228,3400.9340143937943
2020-01-21,8736.03,41,169.49,61.819207637919135,150.8625,180.99554105394182,120.7294589460582,3437.549554433686
2020-01-22,8682.36,40,168.07,62.71331612190888,152.9065,181.79886961735596,124.01413038264403,3417.8424858555322
2020-01-23,8404.52,79,162.81,61.72066637369664,154.3295,182.1575051860034,126.5014948139966,3314.561358951823
2020-01-24,8439.0,83,162.54,55.60574891582342,155.7465,182.10614880767218,129.3868511923278,3328.314211455064
2020-01-25,8340.58,75,160.35,57.707010044573096,156.9955,181.59861531409288,132.3923846859071,3290.5830776957364
2020-01-26,8615.0,75,167.86,59.8214856704337,158.18099999999998,182.4607744722168,133.90122552778317,3396.8390373592647
2020-01-27,8907.57,75,170.08,66.55989963067746,159.54500000000002,183.244706860293,135.84529313970702,3510.513838433129
2020-01-28,9374.21,79,175.64,62.97560347365322,161.291,184.28600897793694,138.29599102206305,3690.8285848825885
2020-01-29,9301.53,74,173.72,60.73920979171144,163.09,183.84806501479753,142.33193498520248,3663.1484007532085
2020-01-30,9513.21,75,184.69,66.907965416688,165.0825,186.11309613241812,144.0519038675819,3746.034843493591
2020-01-31,9352.89,76,179.99,59.50430018722786,166.963,186.08566673763278,147.8403332623672,3684.74863847594
2020-02-01,9384.61,75,183.6,60.006490927647555,168.81599999999997,186.7514484632981,150.88055153670186,3697.765576225204
2020-02-02,9331.51,78,188.44,64.44140752188648,171.059,186.79100679809844,155.32699320190156,3678.949646732454
2020-02-03,9292.24,76,189.69,65.040338071456,172.2615,189.82003161947947,154.70296838052056,3664.293026005496
2020-02-04,9197.02,78,188.91,60.661045406400476,173.387,192.20420948047988,154.56979051952013,3628.0063881081846
2020-02-05,9612.04,81,203.78,68.42132378000937,175.3655,198.04469470863694,152.68630529136306,3789.3703325984625
2020-02-06,9772.0,75,213.19,78.42402826855127,177.5325,205.62819052926943,149.43680947073057,3852.201463712966
2020-02-07,9813.73,80,223.33,78.48886125790077,179.99200000000002,214.67679515201928,145.30720484798076,3869.776220096761
2020-02-08,9895.05,82,223.05,82.44359568384367,182.805,221.83496284908176,143.77503715091825,3902.809507360296
2020-02-09,10151.75,83,228.49,82.31276782748024,185.886,229.12146127404742,142.65053872595257,4003.029135986729
2020-02-10,9851.83,82,222.89,69.79348336463646,188.55599999999998,234.06386740542985,143.04813259457012,3887.86765256651
2020-02-11,10223.08,79,236.69,68.53516981165038,191.987,241.1887522580637,142.7852477419363,4031.912089985512
2020-02-12,10326.46,78,265.74,72.08339258550626,197.1335,254.36311591602256,139.90388408397743,4074.244953275808
2020-02-13,10229.63,75,268.32,66.23990134830035,202.42249999999999,265.4491018606905,139.39589813930945,4038.7634539498686
2020-02-14,10344.36,75,285.15,72.9491007568919,208.6625,278.49488062826777,138.8301193717322,4086.2864692889916
2020-02-15,9904.72,84,264.88,60.126476303215995,213.51349999999996,284.8740904138361,142.15290958616384,3919.1390366387086
2020-02-16,9917.27,78,258.85,61.587643223396846,217.952,288.979807038035,146.92419296196496,3925.6653571710312
2020-02-17,9706.0,79,267.85,57.663584637268855,222.5625,293.99576716520465,151.12923283479535,3846.310660356713
2020-02-18,10164.71,77,282.61,65.7963898256943,228.007,300.358686729698,155.655313270302,4025.7221838327455
2020-02-19,9593.79,77,258.45,49.71651894585435,231.695,302.24700112795296,161.14299887204703,3806.602809149682
2020-02-20,9596.42,79,256.96,47.13252634260741,235.5435,302.52695790292086,168.56004209707913,3809.345655872508
2020-02-21,9677.05,75,265.27,47.795825162555474,239.627,303.14535278920124,176.10864721079878,3841.9852173201966
2020-02-22,9650.86,72,261.57,45.99077281757435,243.2835,302.6809070938664,183.88609290613363,3833.230136370583
2020-02-23,9936.4,75,274.48,46.49745136117156,247.52299999999997,302.77312602034465,192.2728739796553,3945.2796501047055
2020-02-24,9656.13,80,265.52,46.796571660544615,251.3535,299.6828343524219,203.02416564757814,3839.6590439738875
2020-02-25,9315.84,75,246.67,34.997254909742736,253.498,296.4457315619417,210.55026843805825,3708.4757888392105
